"index"	"name_anchor"	"year_end"	"title"	"data"	"stress_pattern"	"metre"	"IPA"
17952	"Pseudo_Batenkov"	1978	"Москва"	"В сумраке здешних кладбищ таится соблазн избавленья"	"1001010010010010"	"НУР"	"v sˈumrəkʲɪ zdʲˈeʂnʲɪx klˈadbʲɪɕː tɐˈit͡s:ə sɐblˈazn ɪzbɐvlʲˈenʲjə"
17952	"Pseudo_Batenkov"	1978	"Москва"	"Но не от жизни, нет, — от ненужных дел и забот..."	"00010100101001"	"НУР"	"no nʲɪ ot ʐˈɨzʲnʲɪ, nʲˈet, — ot nʲɪnˈuʐnᵻx dʲˈel ɪ zɐbˈot..."
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Сладим-река течет из Рая,"	"010101010"	"Я4ж"	"slədʲɪmrʲɪkˈa tʲɪt͡ɕ'ˈet ɪs rˈajə,"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Собой вселенну наполняя."	"010100010"	"Я4ж"	"sɐbˈoj fsʲɪlʲˈen:ʊ nəpɐlnʲˈæjə."
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"К ея лазоревым волнам"	"01010001"	"Я4м"	"k jɪjˈa lɐzˈorʲɪvᵻm vɐlnˈam"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Спешил, не ведая покоя."	"010100010"	"Я4ж"	"spʲɪʂˈɨl, nʲɪ vʲˈedəjə pɐkˈojə."
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Да снидет сон моим очам,"	"01010101"	"Я4м"	"da snʲˈidʲɪt sˈon mɐˈim ɐt͡ɕ'ˈæm,"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Как птицам — утро голубое,"	"010100010"	"Я4ж"	"kak ptʲˈit͡səm — ˈutrə ɡəlʊbˈojᵻ,"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Как класу — солнце золотое!"	"010100010"	"Я4ж"	"kak klˈasʊ — sˈont͡sᵻ zəlɐtˈojᵻ!"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"От стаи белых голубей"	"01010001"	"Я4м"	"ot stˈaɪ bʲˈelᵻx ɡəlʊbʲˈej"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Не отобьют меня соблазны,"	"000101010"	"Я4ж"	"nʲɪ ɐtɐbʲjˈut mʲɪnʲˈæ sɐblˈaznᵻ,"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Меня пленить они не властны"	"010101010"	"Я4ж"	"mʲɪnʲˈæ plʲɪnʲˈitʲ ɐnʲˈi nʲɪ vlˈasnᵻ"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Греховной силою своей,"	"01010001"	"Я4м"	"ɡrʲɪxˈovnəj sʲˈiləjʉ svɐjˈɛj,"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Мирские бури не опасны"	"010101010"	"Я4ж"	"mʲɪrskʲˈijᵻ bˈurʲɪ nʲɪ ɐpˈasnᵻ"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Для наших белых кораблей!"	"01010001"	"Я4м"	"dlʲa nˈaʂᵻx bʲˈelᵻx kərɐblʲˈej!"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"От темных искушений зла"	"01000101"	"Я4м"	"ot tʲˈemnᵻx ɪskʊʂˈɛnʲɪj zlˈa"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Спасен я огненным крещеньем."	"010100010"	"Я4ж"	"spɐsʲˈen ja ˈoɡnʲɪn:ᵻm krʲɪɕːˈɛnʲjᵻm."
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Ликую, чужд плотским влеченьям;"	"010010010"	"Аф3ж"	"lʲɪkˈujʉ, t͡ɕ'ʉʐt plˈot͡skʲɪm vlʲɪt͡ɕ'ˈenʲjəm;"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Христу хвала! Христу хвала!"	"01010101"	"Я4м"	"xrʲɪstˈu xvɐlˈa! xrʲɪstˈu xvɐlˈa!"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Небес веселых высота!"	"01010001"	"Я4м"	"nʲɪbʲˈes vʲɪsʲˈelᵻx vᵻsɐtˈa!"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Телес бесполых чистота!"	"01010001"	"Я4м"	"tʲɪlʲˈes bʲɪspˈolᵻx t͡ɕ'ɪstɐtˈa!"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Собой вселенну наполняя,"	"010100010"	"Я4ж"	"sɐbˈoj fsʲɪlʲˈen:ʊ nəpɐlnʲˈæjə,"
17953	"Pseudo_Batenkov"	1978	"Песнь скопца"	"Сладим-река течет из Рая."	"010101010"	"Я4ж"	"slədʲɪmrʲɪkˈa tʲɪt͡ɕ'ˈet ɪs rˈajə."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Меня Окою окаймленный"	"010100010"	"Я4ж"	"mʲɪnʲˈæ ɐkˈojʉ ɐkɐjmlʲˈen:ᵻj"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Град новосельем подарит."	"10010010"	"Д3ж"	"ɡrˈat nəvɐsʲˈelʲjᵻm pɐdˈarʲɪt."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Легенды старины священной"	"010001010"	"Я4ж"	"lʲɪɡʲˈendᵻ stərʲɪnˈɨ svʲɪɕːˈɛn:əj"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Поведать страннику сулит."	"01010001"	"Я4м"	"pɐvʲˈedətʲ strˈan:'ɪkʊ sʊlʲˈit."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Предаться ль здесь воспоминаньям,"	"010100010"	"Я4ж"	"prʲɪdˈat͡s:ə lʲ zdʲˈesʲ vəspəmʲɪnˈanʲjəm,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Иль духу волю дать к мечтаньям,"	"010101010"	"Я4ж"	"ɪlʲ dˈuxʊ vˈolʲʉ dˈatʲ k mʲɪt͡ɕtˈanʲjəm,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Усталый упокоить ум,—"	"01000101"	"Я4м"	"ʊstˈalᵻj ʊpɐkˈoɪtʲ ˈum,—"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"К тому здесь все располагает:"	"010100010"	"Я4ж"	"k tɐmˈu zdʲesʲ fsʲˈe rəspəlɐɡˈajᵻt:"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Здесь время медленно ступает"	"010100010"	"Я4ж"	"zdʲesʲ vrʲˈemʲə mʲˈedlʲɪn:ə stʊpˈajᵻt"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"И бытия чуть слышен шум."	"00010101"	"Я4м"	"ɪ bᵻtʲɪjˈa t͡ɕ'ʉtʲ slˈɨʂᵻn ʂˈum."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Друзья мои! Какой судьбою"	"010101010"	"Я4ж"	"drʊzʲjˈa mɐjˈi! kɐkˈoj sʊdʲbˈojʉ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Я б ни был занесен сюда,"	"01000101"	"Я4м"	"ja b nʲˈi bᵻl zənʲɪsʲˈen sʲʉdˈa,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Я рад нисшедшему покою,"	"010100010"	"Я4ж"	"ja rˈat nʲɪʂ:ˈɛtʂᵻmʊ pɐkˈojʉ,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Душа свободна и горда,"	"01010101"	"Я4м"	"dʊʂˈa svɐbˈodnə ɪ ɡɐrdˈa,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Готов себя в счастливцах числить,"	"010101010"	"Я4ж"	"ɡɐtˈof sʲɪbʲˈæ v ɕːɪslʲˈivt͡səx t͡ɕ'ˈislʲɪtʲ,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Могу светло и ясно мыслить,"	"010101010"	"Я4ж"	"mɐɡˈu svʲɪtlˈo ɪ jˈasnə mˈɨslʲɪtʲ,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Стихи слагаются легко,"	"01010001"	"Я4м"	"stʲɪxʲˈi slɐɡˈajʉt͡s:ə lʲɪxkˈo,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Зефир прохладу навевает;"	"010100010"	"Я4ж"	"zʲɪfʲˈir prɐxlˈadʊ nəvʲɪvˈajᵻt;"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Скажите: разве что мешает"	"010101010"	"Я4ж"	"skɐʐˈɨtʲɪ: rˈazvʲɪ ʂtˈo mʲɪʂˈajᵻt"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Дышать всей грудью глубоко?"	"01010001"	"Я4м"	"dᵻʂˈatʲ fsʲej ɡrˈudʲjʉ ɡlʊbɐkˈo?"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Но память пережитых бедствий"	"010001010"	"Я4ж"	"no pˈamʲətʲ pʲɪrʲɪʐˈɨtᵻx bʲˈetstvʲɪj"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Не престает меня тягчить."	"00010101"	"Я4м"	"nʲɪ prʲɪstɐjˈɛt mʲɪnʲˈæ tʲɪxt͡ɕ'ˈitʲ."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Добра от зла, причин от следствий"	"010101010"	"Я4ж"	"dɐbrˈa ot zlˈa, prʲɪt͡ɕ'ˈin ot slʲˈetstvʲɪj"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Ни мне, ни вам не отличить!"	"01010001"	"Я4м"	"nʲɪ mnʲˈe, nʲɪ vˈam nʲɪ ɐtlʲɪt͡ɕ'ˈitʲ!"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Боюсь я: время обратимо,"	"010100010"	"Я4ж"	"bɐjˈusʲ ja: vrʲˈemʲə ɐbrɐtʲˈimə,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Ничто не пролетает мимо,"	"010001010"	"Я4ж"	"nʲɪʂtˈo nʲɪ prəlʲɪtˈajᵻt mʲˈimə,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Вернется ужас прошлых лет,"	"01010101"	"Я4м"	"vʲɪrnʲˈet͡s:ə ˈuʐəs prˈoʂlᵻx lʲˈet,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"И вновь из мира исторженный,"	"100100100"	"Д3д"	"ɪ vnofʲ ɪs mʲˈirə ɪstˈorʐᵻn:ᵻj,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Последних радостей лишенный,"	"010100010"	"Я4ж"	"pɐslʲˈednʲɪx rˈadəstʲɪj lʲɪʂˈɛn:ᵻj,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Очнется в крепости поэт."	"01010001"	"Я4м"	"ɐt͡ɕnʲˈet͡s:ə v krʲˈepəstʲɪ pɐˈɛt."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Есть безнадежность роковая"	"000100010"	"Я4ж"	"jэstʲ bʲɪznɐdʲˈeʐnəstʲ rəkɐvˈajə"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"В круговращеньи бытия."	"00010001"	"Я4м"	"v krʊɡəvrɐɕːˈɛnʲjɪ bᵻtʲɪjˈa."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Умру, с тоскою сознавая,"	"010100010"	"Я4ж"	"ʊmrˈu, s tɐskˈojʉ səznɐvˈajə,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Что вскоре вновь воскресну я."	"01010101"	"Я4м"	"ʂto fskˈorʲɪ vnˈofʲ vɐskrʲˈesnʊ jˈa."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Кольцо, кольцо! Символ жестокой!"	"010110010"	"Аф3ж"	"kɐlʲt͡sˈo, kɐlʲt͡sˈo! sʲˈimvəl ʐᵻstˈokəj!"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Из бездны мрачной и глубокой"	"010101010"	"Я4ж"	"ɪs bʲˈeznᵻ mrˈat͡ɕnəj ɪ ɡlʊbˈokəj"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Взлетая к горним небесам,"	"01010001"	"Я4м"	"vzlʲɪtˈajə k ɡˈornʲɪm nʲɪbʲɪsˈam,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Не мните ль вы, друзья любезны,"	"010101010"	"Я4ж"	"nʲɪ mnʲˈitʲɪ lʲ vˈɨ, drʊzʲjˈa lʲʉbʲˈeznᵻ,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Что вы избавились от бездны,"	"010100010"	"Я4ж"	"ʂto vˈɨ ɪzbˈavʲɪlʲɪsʲ ot bʲˈeznᵻ,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Что небо благосклонно к вам?"	"01000101"	"Я4м"	"ʂto nʲˈebə bləɡɐsklˈon:ə k vˈam?"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"О нет! Обманчивой дугою"	"010100010"	"Я4ж"	"o nʲˈet! ɐbmˈanʲt͡ɕ'ɪvəj dʊɡˈojʉ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Ваш след прочерчен в вышине,"	"01010001"	"Я4м"	"vaʂ slʲˈet prɐt͡ɕ'ˈert͡ɕ'ɪn v vᵻʂᵻnʲˈe,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"А сами силой роковою"	"010100010"	"Я4ж"	"ɐ sˈamʲɪ sʲˈiləj rəkɐvˈojʉ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Влечетесь к прежней глубине,"	"01010001"	"Я4м"	"vlʲɪt͡ɕ'ˈetʲɪsʲ k prʲˈeʐnʲɪj ɡlʊbʲɪnʲˈe,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"В юдоль заклятых царств подземных,"	"010101010"	"Я4ж"	"v jʉdˈolʲ zɐklʲˈætᵻx t͡sˈarstf pɐdzʲˈemnᵻx,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"В могильный мрак твердынь тюремных,"	"010101010"	"Я4ж"	"v mɐɡʲˈilʲnᵻj mrˈak tvʲɪrdˈɨnʲ tʲʉrʲˈemnᵻx,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"В обитель вздохов и скорбей."	"01010101"	"Я4м"	"v ɐbʲˈitʲɪlʲ vzdˈoxəf ɪ skɐrbʲˈej."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Найти исход в смятеньи тщитесь"	"010101010"	"Я4ж"	"nɐjtʲˈi ɪsxˈot v smʲɪtʲˈenʲjɪ t͡ɕ'ʂ'ˈitʲɪsʲ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"И, проклиная жизнь, страшитесь"	"000101010"	"Я4ж"	"ɪ, prəklʲɪnˈajə ʐˈɨzʲnʲ, strɐʂˈɨtʲɪsʲ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Ея бессмысленных затей."	"01010001"	"Я4м"	"jɪjˈa bʲɪs:mˈɨslʲɪn:ᵻx zɐtʲˈej."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Мне знать дано сию науку,"	"010101010"	"Я4ж"	"mnʲe znˈatʲ dɐnˈo sʲɪjˈu nɐˈukʊ,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Рассудок ею умудрен."	"01010001"	"Я4м"	"rɐs:ˈudək jˈɛjʉ ʊmʊdrʲˈen."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Род человеческий на муку"	"000100010"	"Я4ж"	"rot t͡ɕ'ɪlɐvʲˈet͡ɕ'ɪskʲɪj na mˈukʊ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Недаром роком обречен."	"01010001"	"Я4м"	"nʲɪdˈarəm rˈokəm ɐbrʲɪt͡ɕ'ˈen."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Глаза издавна приобыкли"	"010100010"	"Я4ж"	"ɡlɐzˈa ɪzdˈavnə prʲɪɐbˈɨklʲɪ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Провидеть неизбежность в цикле"	"010001010"	"Я4ж"	"prɐvʲˈidʲɪtʲ nʲɪɪzbʲˈeʐnəstʲ v t͡sˈɨklʲɪ"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Коловращательных премен."	"00010001"	"Я4м"	"kələvrɐɕːˈatʲɪlʲnᵻx prʲɪmʲˈen."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Бежим из тягостного плена,"	"010100010"	"Я4ж"	"bʲɪʐˈɨm ɪs tʲˈæɡəsnəvə plʲˈenə,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Спешим от гнилостного тлена,"	"010100010"	"Я4ж"	"spʲɪʂˈɨm ot ɡnʲˈiləsnəvə tlʲˈenə,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"А завтра: тот же плен и тлен."	"01010101"	"Я4м"	"ɐ zˈaftrə: tˈot ʐэ plʲˈen ɪ tlʲˈen."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Власть очарованного круга"	"000100010"	"Я4ж"	"vlastʲ ɐt͡ɕ'ɪrˈovən:əvə krˈuɡə"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"И непреложна и крута."	"00010101"	"Я4м"	"ɪ nʲɪprʲɪlˈoʐnə ɪ krʊtˈa."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"В самом названии: Калуга —"	"010100010"	"Я4ж"	"v sɐmˈom nɐzvˈanʲɪɪ: kɐlˈuɡə —"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Все та же скрыта круглота."	"01010001"	"Я4м"	"fsʲe tˈa ʐэ skrˈɨtə krʊɡlɐtˈa."
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Меня Окою окаймленный,"	"010100010"	"Я4ж"	"mʲɪnʲˈæ ɐkˈojʉ ɐkɐjmlʲˈen:ᵻj,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Рекою тихой и смиренной,"	"010101010"	"Я4ж"	"rʲɪkˈojʉ tʲˈixəj ɪ smʲɪrʲˈen:əj,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Град новосельем подарил,"	"00010001"	"Я4м"	"ɡrat nəvɐsʲˈelʲjᵻm pədɐrʲˈil,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"И солнца луч, едва приметный,"	"010101010"	"Я4ж"	"ɪ sˈont͡sə lˈut͡ɕ, jɪdvˈa prʲɪmʲˈetnᵻj,"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Своей улыбкою приветной"	"010100010"	"Я4ж"	"svɐjˈɛj ʊlˈɨpkəjʉ prʲɪvʲˈetnəj"
17954	"Pseudo_Batenkov"	1978	"На приезд мой в Калугу"	"Пришельца ласково почтил."	"01010001"	"Я4м"	"prʲɪʂˈɛlʲt͡sə lˈaskəvə pɐt͡ɕtʲˈil."
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Я, страстью к творчеству несытой"	"010100010"	"Я4ж"	"ja, strˈastʲjʉ k tvˈort͡ɕ'ɪstvʊ nʲɪsˈɨtəj"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Разбужен, вновь к реке бегу..."	"01010101"	"Я4м"	"rɐzbˈuʐᵻn, vnˈofʲ k rʲɪkʲˈe bʲɪɡˈu..."
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Как много глины здесь размытой,"	"010101010"	"Я4ж"	"kak mnˈoɡə ɡlʲˈinᵻ zdʲˈesʲ rɐzmˈɨtəj,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"На этом вязком берегу!"	"01010001"	"Я4м"	"na ˈɛtəm vʲˈæskəm bʲɪrʲɪɡˈu!"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Ее месить и мять перстами,"	"010101010"	"Я4ж"	"jɪjˈɛ mʲɪsʲˈitʲ ɪ mʲˈætʲ pʲɪrstˈamʲɪ,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Лепить и днями и ночами —"	"010101010"	"Я4ж"	"lʲɪpʲˈitʲ ɪ dnʲˈæmʲɪ ɪ nɐt͡ɕ'ˈæmʲɪ —"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"И се мир новый изваян,"	"10010010"	"Д3ж"	"ɪ sʲo mʲɪr nˈovᵻj ɪzvˈajən,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"И грады новые, и села,"	"010100010"	"Я4ж"	"ɪ ɡrˈadᵻ nˈovᵻjᵻ, ɪ sʲˈelə,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Чтоб жизнь людская в них кипела"	"010101010"	"Я4ж"	"t͡ɕtop ʐˈɨzʲnʲ lʲʉt͡skˈajə v nʲˈix kʲɪpʲˈelə"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"И смысл ей высший был бы дан."	"01010101"	"Я4м"	"ɪ smˈɨsl jэj vˈɨʂ:ᵻj bˈɨl bᵻ dˈan."
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Не так ли все мы: россы, турки,"	"010101010"	"Я4ж"	"nʲɪ tˈak lʲɪ fsʲˈe mᵻ: rˈos:ᵻ, tˈurkʲɪ,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Французы, греки, чудь, мордва —"	"01010101"	"Я4м"	"frɐnt͡sˈuzᵻ, ɡrʲˈekʲɪ, t͡ɕ'ˈʉtʲ, mɐrdvˈa —"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Есмы лишь глиняны фигурки,"	"010100010"	"Я4ж"	"jɪsmˈɨ lʲɪʂ ɡlʲˈinʲənᵻ fʲɪɡˈurkʲɪ,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Ваянны волей божества?"	"01010001"	"Я4м"	"vɐjˈan:ᵻ vˈolʲɪj bəʐᵻstvˈa?"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"На лбах, что трещинки, морщины —"	"010100010"	"Я4ж"	"na lbˈax, ʂto trʲˈeɕːɪnkʲɪ, mɐrɕːˈinᵻ —"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Следы вседневныя кручины"	"010100010"	"Я4ж"	"slʲɪdˈɨ fsʲɪdnʲˈevnᵻjə krʊt͡ɕ'ˈinᵻ"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"И разрушительных страстей."	"00010001"	"Я4м"	"ɪ rəzrʊʂˈɨtʲɪlʲnᵻx strɐstʲˈej."
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Их обуздав, да просветлимся,"	"000100010"	"Я4ж"	"ɪx ɐbʊzdˈaf, da prəsvʲɪtlʲˈimsʲə,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Даров бессмертья причастимся,"	"010100010"	"Я4ж"	"dɐrˈof bʲɪs:mʲˈertʲjə prʲɪt͡ɕ'ɪstʲˈimsʲə,"
17955	"Pseudo_Batenkov"	1978	"Отрывок"	"Постигнем тайну жизни сей."	"01010101"	"Я4м"	"pɐstʲˈiɡnʲɪm tˈajnʊ ʐˈɨzʲnʲɪ sʲˈej."
17956	"Pseudo_Batenkov"	1978	"Север"	"Сыздетства к Северу любовью"	"010100010"	"Я4ж"	"sᵻzdʲˈetstvə k sʲˈevʲɪrʊ lʲʉbˈovʲjʉ"
17956	"Pseudo_Batenkov"	1978	"Север"	"Была полна душа моя."	"01010101"	"Я4м"	"bᵻlˈa pɐlnˈa dʊʂˈa mɐjˈa."
17956	"Pseudo_Batenkov"	1978	"Север"	"По дикому его раздолью"	"010001010"	"Я4ж"	"po dʲˈikəmʊ jɪvˈo rɐzdˈolʲjʉ"
17956	"Pseudo_Batenkov"	1978	"Север"	"В мечтах моих скитался я."	"01010101"	"Я4м"	"v mʲɪt͡ɕtˈax mɐˈix skʲɪtˈalsʲə jˈa."
17956	"Pseudo_Batenkov"	1978	"Север"	"Хотелось с мертвою пустыней"	"010100010"	"Я4ж"	"xɐtʲˈeləsʲ s mʲˈertvəjʉ pʊstˈɨnʲɪj"
17956	"Pseudo_Batenkov"	1978	"Север"	"Слить дух, как с некою святыней..."	"010100010"	"Я4ж"	"slʲɪtʲ dˈux, kak s nʲˈekəjʉ svʲɪtˈɨnʲɪj..."
17956	"Pseudo_Batenkov"	1978	"Север"	"Пути искал я к берегам"	"01010001"	"Я4м"	"pʊtʲˈi ɪskˈal ja k bʲɪrʲɪɡˈam"
17956	"Pseudo_Batenkov"	1978	"Север"	"Того неведомого моря,"	"010100010"	"Я4ж"	"tɐvˈo nʲɪvʲˈedəməvə mˈorʲə,"
17956	"Pseudo_Batenkov"	1978	"Север"	"Где мрачных волн, с Бореем, споря,"	"010101010"	"Я4ж"	"ɡdʲe mrˈat͡ɕnᵻx vˈoln, s bɐrʲˈejᵻm, spˈorʲə,"
17956	"Pseudo_Batenkov"	1978	"Север"	"Родится гул, не слышный нам."	"01010101"	"Я4м"	"rɐdʲˈit͡s:ə ɡˈul, nʲɪ slˈɨʂnᵻj nˈam."
17956	"Pseudo_Batenkov"	1978	"Север"	"Сбылось... Я стал островитянин,"	"010100010"	"Я4ж"	"zbᵻlˈosʲ... ja stˈal ɐstrəvʲɪtʲˈænʲɪn,"
17956	"Pseudo_Batenkov"	1978	"Север"	"Дыханье Норда ощутил."	"01010001"	"Я4м"	"dᵻxˈanʲjᵻ nˈordə ɐɕːʊtʲˈil."
17956	"Pseudo_Batenkov"	1978	"Север"	"Но человек непостоянен!"	"000100010"	"Я4ж"	"no t͡ɕ'ɪlɐvʲˈek nʲɪpəstɐjˈanʲɪn!"
17956	"Pseudo_Batenkov"	1978	"Север"	"Смятенье и упадок сил"	"01010101"	"Я4м"	"smʲɪtʲˈenʲjᵻ ɪ ʊpˈadək sʲˈil"
17956	"Pseudo_Batenkov"	1978	"Север"	"Мне были горестным уделом..."	"010100010"	"Я4ж"	"mnʲe bˈɨlʲɪ ɡˈorʲɪsnᵻm ʊdʲˈeləm..."
17956	"Pseudo_Batenkov"	1978	"Север"	"Восторга в сердце онемелом"	"010100010"	"Я4ж"	"vɐstˈorɡə v sʲˈert͡sᵻ ɐnʲɪmʲˈeləm"
17956	"Pseudo_Batenkov"	1978	"Север"	"Напрасно б я тогда искал."	"01010101"	"Я4м"	"nɐprˈasnə b jˈa tɐɡdˈa ɪskˈal."
17956	"Pseudo_Batenkov"	1978	"Север"	"Я мрачных волн страшился гула,"	"010101010"	"Я4ж"	"ja mrˈat͡ɕnᵻx vˈoln strɐʂˈɨlsʲə ɡˈulə,"
17956	"Pseudo_Batenkov"	1978	"Север"	"Тоска мне душу захлестнула,"	"010100010"	"Я4ж"	"tɐskˈa mnʲe dˈuʂʊ zəxlʲɪsnˈulə,"
